congress,bill_number,sponsor_title,sponsor_name,sponsor_state,cosponsor_name,cosponsor_bioguide_id,date_signed
115,hr5343,Rep.,Buddy Carter,GA,Bruce Westerman,W000821,2018-05-17
115,hr5343,Rep.,Buddy Carter,GA,Kevin Cramer,C001096,2018-06-06
115,hr5343,Rep.,Buddy Carter,GA,Andy Harris,H001052,2018-06-08
115,hr5343,Rep.,Buddy Carter,GA,Roger Marshall,M001198,2018-06-13
115,hr5343,Rep.,Buddy Carter,GA,Neal Dunn,D000628,2018-06-13
115,hr5343,Rep.,Buddy Carter,GA,Diane Black,B001273,2018-06-13
115,hr5343,Rep.,Buddy Carter,GA,Joe Courtney,C001069,2018-06-19
115,hr5343,Rep.,Buddy Carter,GA,Ralph Abraham,A000374,2018-06-19
115,hr5343,Rep.,Buddy Carter,GA,Tom Graves,G000560,2018-06-19
115,hr5343,Rep.,Buddy Carter,GA,David McKinley,M001180,2018-07-11
115,hr5343,Rep.,Buddy Carter,GA,Bob Gibbs,G000563,2018-07-13
115,hr5343,Rep.,Buddy Carter,GA,Chris Collins,C001092,2018-07-13
115,hr5343,Rep.,Buddy Carter,GA,Bill Posey,P000599,2018-07-26
115,hr5343,Rep.,Buddy Carter,GA,Mike Johnson,J000299,2018-07-26
115,hr5343,Rep.,Buddy Carter,GA,Will Hurd,H001073,2018-07-26
115,hr5343,Rep.,Buddy Carter,GA,Brian Babin,B001291,2018-10-23
115,hr5344,Rep.,Darrell Issa,CA,Robert W. Goodlatte,G000289,2018-03-20
115,hr5344,Rep.,Darrell Issa,CA,Jerrold Nadler,N000002,2018-03-20
115,hr5345,Rep.,Mo Brooks,AL,Lamar Smith,S000583,2018-03-20
115,hr5345,Rep.,Mo Brooks,AL,Ed Perlmutter,P000593,2018-03-21
115,hr5345,Rep.,Mo Brooks,AL,Brian Babin,B001291,2018-04-18
115,hr5345,Rep.,Mo Brooks,AL,Daniel Lipinski,L000563,2018-04-24
115,hr5346,Rep.,Bill Posey,FL,Lamar Smith,S000583,2018-03-20
115,hr5346,Rep.,Bill Posey,FL,Brian Babin,B001291,2018-03-20
115,hr5346,Rep.,Bill Posey,FL,Al Lawson,L000586,2018-03-20
115,hr5348,Rep.,Jim Banks,IN,Walter B. Jones,J000255,2018-03-26
115,hr5348,Rep.,Jim Banks,IN,Paul Cook,C001094,2018-04-05
115,hr5348,Rep.,Jim Banks,IN,Bradley Byrne,B001289,2018-04-11
115,hr5349,Rep.,Steve Cohen,TN,Phil Roe,R000582,2018-03-20
115,hr5349,Rep.,Steve Cohen,TN,John J. Duncan Jr.,D000533,2018-03-20
115,hr5349,Rep.,Steve Cohen,TN,Chuck Fleischmann,F000459,2018-03-20
115,hr5349,Rep.,Steve Cohen,TN,Scott DesJarlais,D000616,2018-03-20
115,hr5349,Rep.,Steve Cohen,TN,Jim Cooper,C000754,2018-03-20
115,hr5349,Rep.,Steve Cohen,TN,Diane Black,B001273,2018-03-20
115,hr5349,Rep.,Steve Cohen,TN,Marsha Blackburn,B001243,2018-03-20
115,hr5349,Rep.,Steve Cohen,TN,David Kustoff,K000392,2018-03-20
115,hr5350,Rep.,Morgan Griffith,VA,Tim Ryan,R000577,2018-04-27
115,hr5351,Rep.,Raja Krishnamoorthi,IL,Adam Smith,S000510,2018-03-20
115,hr5351,Rep.,Raja Krishnamoorthi,IL,Lois Frankel,F000462,2018-08-28
115,hr5351,Rep.,Raja Krishnamoorthi,IL,Stacey Plaskett,P000610,2018-08-28
115,hr5351,Rep.,Raja Krishnamoorthi,IL,Hank Johnson,J000288,2018-08-28
115,hr5351,Rep.,Raja Krishnamoorthi,IL,Eleanor Holmes Norton,N000147,2018-08-28
115,hr5351,Rep.,Raja Krishnamoorthi,IL,David Cicilline,C001084,2018-08-28
115,hr5351,Rep.,Raja Krishnamoorthi,IL,Yvette D. Clarke,C001067,2018-09-10
115,hr5351,Rep.,Raja Krishnamoorthi,IL,Carol Shea-Porter,S001170,2018-09-10
115,hr5352,Rep.,Ann McLane Kuster,NH,Rick Nolan,N000127,2018-03-20
115,hr5352,Rep.,Ann McLane Kuster,NH,Carol Shea-Porter,S001170,2018-03-20
115,hr5353,Rep.,Leonard Lance,NJ,Joseph P. Kennedy III,K000379,2018-03-20
115,hr5353,Rep.,Leonard Lance,NJ,Chris Collins,C001092,2018-03-20
115,hr5353,Rep.,Leonard Lance,NJ,Anna G. Eshoo,E000215,2018-03-20
115,hr5353,Rep.,Leonard Lance,NJ,Joe L. Barton,B000213,2018-03-20
115,hr5353,Rep.,Leonard Lance,NJ,Doris Matsui,M001163,2018-03-20
115,hr5353,Rep.,Leonard Lance,NJ,Raúl M. Grijalva,G000551,2018-04-12
115,hr5353,Rep.,Leonard Lance,NJ,Yvette D. Clarke,C001067,2018-04-18
115,hr5353,Rep.,Leonard Lance,NJ,Mark Pocan,P000607,2018-04-24
115,hr5353,Rep.,Leonard Lance,NJ,Michelle Lujan Grisham,L000580,2018-04-26
115,hr5353,Rep.,Leonard Lance,NJ,Marsha Blackburn,B001243,2018-05-10
115,hr5353,Rep.,Leonard Lance,NJ,Greg Walden,W000791,2018-05-23
115,hr5353,Rep.,Leonard Lance,NJ,Jaime Herrera Beutler,H001056,2018-05-24
115,hr5353,Rep.,Leonard Lance,NJ,Peter T. King,K000210,2018-06-05
115,hr5353,Rep.,Leonard Lance,NJ,Rodney Davis,D000619,2018-06-08
115,hr5354,Rep.,Seth Moulton,MA,Elise Stefanik,S001196,2018-03-20
115,hr5354,Rep.,Seth Moulton,MA,Mike Coffman,C001077,2018-04-12
115,hr5354,Rep.,Seth Moulton,MA,Duncan D. Hunter,H001048,2018-07-11
115,hr5355,Del.,Eleanor Holmes Norton,DC,André Carson,C001072,2018-03-20
115,hr5355,Del.,Eleanor Holmes Norton,DC,Robert J. Wittman,W000804,2018-03-20
115,hr5356,Rep.,Elise Stefanik,NY,Jim Langevin,L000559,2018-03-22
115,hr5356,Rep.,Elise Stefanik,NY,Austin Scott,S001189,2018-03-22
115,hr5356,Rep.,Elise Stefanik,NY,Jody Hice,H001071,2018-04-11
115,hr5356,Rep.,Elise Stefanik,NY,Seth Moulton,M001196,2018-04-11
115,hr5356,Rep.,Elise Stefanik,NY,Bradley Byrne,B001289,2018-04-11
115,hr5356,Rep.,Elise Stefanik,NY,Brian Fitzpatrick,F000466,2018-04-18
115,hr5356,Rep.,Elise Stefanik,NY,André Carson,C001072,2018-04-18
115,hr5356,Rep.,Elise Stefanik,NY,Duncan D. Hunter,H001048,2018-07-13
115,hr5357,Rep.,Ileana Ros-Lehtinen,FL,Brad Sherman,S000344,2018-03-21
115,hr5357,Rep.,Ileana Ros-Lehtinen,FL,Ted Poe,P000592,2018-03-21
115,hr5357,Rep.,Ileana Ros-Lehtinen,FL,Bill Keating,K000375,2018-03-21
115,hr5357,Rep.,Ileana Ros-Lehtinen,FL,Gerald E. Connolly,C001078,2018-03-22
115,hr5357,Rep.,Ileana Ros-Lehtinen,FL,David Cicilline,C001084,2018-05-22
115,hr5357,Rep.,Ileana Ros-Lehtinen,FL,Bill Foster,F000454,2018-06-21
115,hr5358,Rep.,Duncan D. Hunter,CA,Trey Hollingsworth,H001074,2018-03-21
115,hr5358,Rep.,Duncan D. Hunter,CA,Walter B. Jones,J000255,2018-03-21
115,hr5358,Rep.,Duncan D. Hunter,CA,Glenn Grothman,G000576,2018-03-21
115,hr5358,Rep.,Duncan D. Hunter,CA,F. James Sensenbrenner,S000244,2018-03-21
115,hr5358,Rep.,Duncan D. Hunter,CA,Bob Gibbs,G000563,2018-03-22
115,hr5358,Rep.,Duncan D. Hunter,CA,David Rouzer,R000603,2018-03-22
115,hr5358,Rep.,Duncan D. Hunter,CA,Blake Farenthold,F000460,2018-03-29
115,hr5358,Rep.,Duncan D. Hunter,CA,Collin C. Peterson,P000258,2018-04-11
115,hr5358,Rep.,Duncan D. Hunter,CA,Andy Harris,H001052,2018-04-12
115,hr5358,Rep.,Duncan D. Hunter,CA,Billy Long,L000576,2018-04-16
115,hr5358,Rep.,Duncan D. Hunter,CA,Paul Mitchell,M001201,2018-04-16
115,hr5358,Rep.,Duncan D. Hunter,CA,David A. Brat,B001290,2018-04-17
115,hr5358,Rep.,Duncan D. Hunter,CA,Jason Lewis,L000587,2018-04-18
115,hr5358,Rep.,Duncan D. Hunter,CA,David Valadao,V000129,2018-04-18
115,hr5358,Rep.,Duncan D. Hunter,CA,Rod Blum,B001294,2018-04-18
115,hr5358,Rep.,Duncan D. Hunter,CA,Adrian Smith,S001172,2018-04-24
115,hr5358,Rep.,Duncan D. Hunter,CA,Mark Sanford,S000051,2018-05-07
115,hr5358,Rep.,Duncan D. Hunter,CA,A. Drew Ferguson,F000465,2018-05-07
115,hr5358,Rep.,Duncan D. Hunter,CA,John Katko,K000386,2018-05-07
115,hr5358,Rep.,Duncan D. Hunter,CA,John Culberson,C001048,2018-05-07
115,hr5358,Rep.,Duncan D. Hunter,CA,Rick Crawford,C001087,2018-05-08
115,hr5358,Rep.,Duncan D. Hunter,CA,Bruce Poliquin,P000611,2018-05-10
115,hr5358,Rep.,Duncan D. Hunter,CA,Steven Palazzo,P000601,2018-05-10
115,hr5358,Rep.,Duncan D. Hunter,CA,Sheila Jackson Lee,J000032,2018-05-10
115,hr5358,Rep.,Duncan D. Hunter,CA,Bruce Westerman,W000821,2018-05-16
115,hr5358,Rep.,Duncan D. Hunter,CA,Claudia Tenney,T000478,2018-05-16
115,hr5358,Rep.,Duncan D. Hunter,CA,Sean Duffy,D000614,2018-05-16
115,hr5358,Rep.,Duncan D. Hunter,CA,Devin Nunes,N000181,2018-05-18
115,hr5358,Rep.,Duncan D. Hunter,CA,Steve Russell,R000604,2018-05-23
115,hr5358,Rep.,Duncan D. Hunter,CA,Kay Granger,G000377,2018-05-23
115,hr5358,Rep.,Duncan D. Hunter,CA,Mike Johnson,J000299,2018-06-05
115,hr5358,Rep.,Duncan D. Hunter,CA,Mo Brooks,B001274,2018-06-05
115,hr5358,Rep.,Duncan D. Hunter,CA,Jodey Arrington,A000375,2018-06-05
115,hr5358,Rep.,Duncan D. Hunter,CA,Ted Poe,P000592,2018-06-06
115,hr5358,Rep.,Duncan D. Hunter,CA,Robert E. Latta,L000566,2018-06-06
115,hr5358,Rep.,Duncan D. Hunter,CA,John Moolenaar,M001194,2018-06-06
115,hr5358,Rep.,Duncan D. Hunter,CA,Darin M. LaHood,L000585,2018-06-06
115,hr5358,Rep.,Duncan D. Hunter,CA,Steve King,K000362,2018-06-06
115,hr5358,Rep.,Duncan D. Hunter,CA,Bill Johnson,J000292,2018-06-07
115,hr5358,Rep.,Duncan D. Hunter,CA,Pete Sessions,S000250,2018-06-07
115,hr5358,Rep.,Duncan D. Hunter,CA,Ralph Abraham,A000374,2018-06-07
115,hr5358,Rep.,Duncan D. Hunter,CA,Andy Biggs,B001302,2018-06-12
115,hr5358,Rep.,Duncan D. Hunter,CA,Ralph Norman,N000190,2018-06-12
115,hr5358,Rep.,Duncan D. Hunter,CA,Debbie Lesko,L000589,2018-06-12
115,hr5358,Rep.,Duncan D. Hunter,CA,Robert W. Goodlatte,G000289,2018-06-12
115,hr5358,Rep.,Duncan D. Hunter,CA,Cathy McMorris Rodgers,M001159,2018-06-13
115,hr5358,Rep.,Duncan D. Hunter,CA,Jim Banks,B001299,2018-06-13
115,hr5358,Rep.,Duncan D. Hunter,CA,Kristi Noem,N000184,2018-06-13
115,hr5358,Rep.,Duncan D. Hunter,CA,Paul Gosar,G000565,2018-06-14
115,hr5358,Rep.,Duncan D. Hunter,CA,Tim Walberg,W000798,2018-06-19
115,hr5358,Rep.,Duncan D. Hunter,CA,Elise Stefanik,S001196,2018-06-20
115,hr5358,Rep.,Duncan D. Hunter,CA,Jim Cooper,C000754,2018-06-20
115,hr5358,Rep.,Duncan D. Hunter,CA,Markwayne Mullin,M001190,2018-06-21
115,hr5358,Rep.,Duncan D. Hunter,CA,Don Bacon,B001298,2018-06-21
115,hr5358,Rep.,Duncan D. Hunter,CA,David Kustoff,K000392,2018-06-26
115,hr5358,Rep.,Duncan D. Hunter,CA,Todd Rokita,R000592,2018-06-26
115,hr5358,Rep.,Duncan D. Hunter,CA,Jeffrey Denham,D000612,2018-06-28
115,hr5358,Rep.,Duncan D. Hunter,CA,Mark Meadows,M001187,2018-06-28
115,hr5358,Rep.,Duncan D. Hunter,CA,Jim Renacci,R000586,2018-06-28
115,hr5358,Rep.,Duncan D. Hunter,CA,Glenn Thompson,T000467,2018-06-29
115,hr5358,Rep.,Duncan D. Hunter,CA,Austin Scott,S001189,2018-07-03
115,hr5358,Rep.,Duncan D. Hunter,CA,Kevin Cramer,C001096,2018-07-03
115,hr5358,Rep.,Duncan D. Hunter,CA,Robert B. Aderholt,A000055,2018-07-03
115,hr5358,Rep.,Duncan D. Hunter,CA,Doug LaMalfa,L000578,2018-07-10
115,hr5358,Rep.,Duncan D. Hunter,CA,John Faso,F000464,2018-07-10
115,hr5358,Rep.,Duncan D. Hunter,CA,Jack Bergman,B001301,2018-07-10
115,hr5358,Rep.,Duncan D. Hunter,CA,Robert J. Wittman,W000804,2018-07-18
115,hr5358,Rep.,Duncan D. Hunter,CA,Dave Loebsack,L000565,2018-07-18
115,hr5358,Rep.,Duncan D. Hunter,CA,Roger Marshall,M001198,2018-07-24
115,hr5358,Rep.,Duncan D. Hunter,CA,Michael R. Turner,T000463,2018-07-31
115,hr5358,Rep.,Duncan D. Hunter,CA,Henry Cuellar,C001063,2018-07-31
115,hr5358,Rep.,Duncan D. Hunter,CA,Karen Handel,H001078,2018-09-27
115,hr5358,Rep.,Duncan D. Hunter,CA,Fred Upton,U000031,2018-09-27
115,hr5358,Rep.,Duncan D. Hunter,CA,John Rutherford,R000609,2018-09-27
115,hr5359,Rep.,Carolyn B. Maloney,NY,José E. Serrano,S000248,2018-03-21
115,hr5359,Rep.,Carolyn B. Maloney,NY,Grace Meng,M001188,2018-03-21
115,hr5359,Rep.,Carolyn B. Maloney,NY,Adriano Espaillat,E000297,2018-03-21
115,hr5359,Rep.,Carolyn B. Maloney,NY,Darren Soto,S001200,2018-03-21
115,hr5359,Rep.,Carolyn B. Maloney,NY,Eddie Bernice Johnson,J000126,2018-03-21
115,hr5359,Rep.,Carolyn B. Maloney,NY,Bill Pascrell Jr.,P000096,2018-03-21
115,hr5359,Rep.,Carolyn B. Maloney,NY,Joe Courtney,C001069,2018-03-21
115,hr5359,Rep.,Carolyn B. Maloney,NY,Mark Pocan,P000607,2018-03-22
115,hr5359,Rep.,Carolyn B. Maloney,NY,Rick Larsen,L000560,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Pramila Jayapal,J000298,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Joseph Crowley,C001038,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Jan Schakowsky,S001145,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Michael E. Capuano,C001037,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Lucille Roybal-Allard,R000486,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Keith Ellison,E000288,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Gregory W. Meeks,M001137,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Eleanor Holmes Norton,N000147,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Jacky Rosen,R000608,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,William Lacy Clay,C001049,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Debbie Wasserman Schultz,W000797,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Raúl M. Grijalva,G000551,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Suzanne Bonamici,B001278,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Nydia M. Velázquez,V000081,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Eliot L. Engel,E000179,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Jerrold Nadler,N000002,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Earl Blumenauer,B000574,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Frank Pallone,P000034,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Gwen Moore,M001160,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Jim Cooper,C000754,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Carol Shea-Porter,S001170,2018-04-09
115,hr5359,Rep.,Carolyn B. Maloney,NY,Albio Sires,S001165,2018-04-10
115,hr5359,Rep.,Carolyn B. Maloney,NY,Jimmy Gomez,G000585,2018-04-10
115,hr5359,Rep.,Carolyn B. Maloney,NY,Juan Vargas,V000130,2018-04-10
115,hr5359,Rep.,Carolyn B. Maloney,NY,Grace F. Napolitano,N000179,2018-04-10
115,hr5359,Rep.,Carolyn B. Maloney,NY,Luis V. Gutiérrez,G000535,2018-04-10
115,hr5359,Rep.,Carolyn B. Maloney,NY,Salud Carbajal,C001112,2018-04-10
115,hr5359,Rep.,Carolyn B. Maloney,NY,Kathleen Rice,R000602,2018-04-10
115,hr5359,Rep.,Carolyn B. Maloney,NY,Jamie Raskin,R000606,2018-04-13
115,hr5359,Rep.,Carolyn B. Maloney,NY,Anthony Brown,B001304,2018-04-13
115,hr5359,Rep.,Carolyn B. Maloney,NY,J. Luis Correa,C001110,2018-04-18
115,hr5359,Rep.,Carolyn B. Maloney,NY,Peter A. DeFazio,D000191,2018-04-18
115,hr5359,Rep.,Carolyn B. Maloney,NY,Matt Cartwright,C001090,2018-04-18
115,hr5359,Rep.,Carolyn B. Maloney,NY,Beto O'Rourke,O000170,2018-04-18
115,hr5359,Rep.,Carolyn B. Maloney,NY,Jim Costa,C001059,2018-04-18
115,hr5359,Rep.,Carolyn B. Maloney,NY,Ed Perlmutter,P000593,2018-05-08
115,hr5359,Rep.,Carolyn B. Maloney,NY,Danny K. Davis,D000096,2018-06-07
115,hr5359,Rep.,Carolyn B. Maloney,NY,Donald W. Norcross,N000188,2018-06-07
115,hr5359,Rep.,Carolyn B. Maloney,NY,Hakeem Jeffries,J000294,2018-06-07
115,hr5359,Rep.,Carolyn B. Maloney,NY,Mark DeSaulnier,D000623,2018-06-21
115,hr5359,Rep.,Carolyn B. Maloney,NY,Betty McCollum,M001143,2018-06-27
115,hr5359,Rep.,Carolyn B. Maloney,NY,Peter Welch,W000800,2018-08-21
115,hr5359,Rep.,Carolyn B. Maloney,NY,Seth Moulton,M001196,2018-10-23
115,hr5360,Rep.,Mark Meadows,NC,Ralph Norman,N000190,2018-12-19
115,hr5363,Rep.,Ted Poe,TX,Jim Costa,C001059,2018-03-21
115,hr5363,Rep.,Ted Poe,TX,Brian Fitzpatrick,F000466,2018-06-06
115,hr5364,Rep.,Ted Poe,TX,Lamar Smith,S000583,2018-03-21
115,hr5364,Rep.,Ted Poe,TX,Ron Kind,K000188,2018-06-29
115,hr5365,Rep.,Glenn Thompson,PA,Betty McCollum,M001143,2018-03-21
115,hr5365,Rep.,Glenn Thompson,PA,Steve Stivers,S001187,2018-03-21
115,hr5365,Rep.,Glenn Thompson,PA,Elise Stefanik,S001196,2018-04-10
115,hr5365,Rep.,Glenn Thompson,PA,Gwen Moore,M001160,2018-04-10
115,hr5365,Rep.,Glenn Thompson,PA,Mark Pocan,P000607,2018-04-12
115,hr5365,Rep.,Glenn Thompson,PA,Stephen F. Lynch,L000562,2018-04-12
115,hr5365,Rep.,Glenn Thompson,PA,Lou Barletta,B001269,2018-04-17
115,hr5365,Rep.,Glenn Thompson,PA,Bill Johnson,J000292,2018-04-24
115,hr5365,Rep.,Glenn Thompson,PA,David Valadao,V000129,2018-05-21
115,hr5365,Rep.,Glenn Thompson,PA,Rodney Davis,D000619,2018-06-05
115,hr5365,Rep.,Glenn Thompson,PA,Kyrsten Sinema,S001191,2018-07-25
115,hr5365,Rep.,Glenn Thompson,PA,Mark DeSaulnier,D000623,2018-09-04
115,hr5366,Rep.,Vicky Hartzler,MO,Austin Scott,S001189,2018-03-21
115,hr5366,Rep.,Vicky Hartzler,MO,Colleen Hanabusa,H001050,2018-03-21
115,hr5368,Rep.,Mike Bishop,MI,Jackie Walorski,W000813,2018-03-21
115,hr5368,Rep.,Mike Bishop,MI,Jim Renacci,R000586,2018-03-21
115,hr5369,Rep.,Jim Cooper,TN,Ralph Norman,N000190,2018-03-21
115,hr5369,Rep.,Jim Cooper,TN,Ted Budd,B001305,2018-03-21
115,hr5369,Rep.,Jim Cooper,TN,Kathleen Rice,R000602,2018-03-21
115,hr5369,Rep.,Jim Cooper,TN,Roger Williams,W000816,2018-04-05
115,hr5369,Rep.,Jim Cooper,TN,Walter B. Jones,J000255,2018-04-05
115,hr5369,Rep.,Jim Cooper,TN,Jim Jordan,J000289,2018-04-17
115,hr5369,Rep.,Jim Cooper,TN,Mark Sanford,S000051,2018-04-18
115,hr5372,Rep.,Paul Mitchell,MI,Andy Barr,B001282,2018-07-25
115,hr5373,Rep.,Scott Peters,CA,Darin M. LaHood,L000585,2018-03-21
115,hr5373,Rep.,Scott Peters,CA,Derek Kilmer,K000381,2018-03-21
115,hr5373,Rep.,Scott Peters,CA,Andy Biggs,B001302,2018-03-21
115,hr5373,Rep.,Scott Peters,CA,Michelle Lujan Grisham,L000580,2018-03-26
115,hr5373,Rep.,Scott Peters,CA,Matt Cartwright,C001090,2018-05-01
115,hr5373,Rep.,Scott Peters,CA,Will Hurd,H001073,2018-06-28
115,hr5374,Rep.,Jared Polis,CO,Ileana Ros-Lehtinen,R000435,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Robert C. Scott,S000185,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Mark Takano,T000472,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Nancy Pelosi,P000197,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Steny H. Hoyer,H000874,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,David Cicilline,C001084,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Sean Patrick Maloney,M001185,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Kyrsten Sinema,S001191,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Mark Pocan,P000607,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Peter A. DeFazio,D000191,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Raúl M. Grijalva,G000551,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Sheila Jackson Lee,J000032,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Adriano Espaillat,E000297,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Eric Swalwell,S001193,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Alan Lowenthal,L000579,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,José E. Serrano,S000248,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Nanette Barragán,B001300,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Joseph Crowley,C001038,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Pramila Jayapal,J000298,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Julia Brownley,B001285,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Michelle Lujan Grisham,L000580,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Dwight Evans,E000296,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Kathleen Rice,R000602,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Ed Perlmutter,P000593,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Charlie Crist,C001111,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Carol Shea-Porter,S001170,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Matt Cartwright,C001090,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Seth Moulton,M001196,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Brad Sherman,S000344,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,André Carson,C001072,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Scott Peters,P000608,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Suzanne Bonamici,B001278,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Dan Kildee,K000380,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Eleanor Holmes Norton,N000147,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,David E. Price,P000523,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Frank Pallone,P000034,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Bonnie Watson Coleman,W000822,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Bill Foster,F000454,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Jim Himes,H001047,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Ruben Kihuen,K000390,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Dina Titus,T000468,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Lisa Blunt Rochester,B001303,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Katherine Clark,C001101,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Suzan K. DelBene,D000617,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Jim Langevin,L000559,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Diana DeGette,D000197,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Niki Tsongas,T000465,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Lois Frankel,F000462,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Betty McCollum,M001143,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Earl Blumenauer,B000574,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Alcee L. Hastings,H000324,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Karen Bass,B001270,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Madeleine Z. Bordallo,B001245,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Adam Smith,S000510,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Filemon Vela,V000132,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,John Yarmuth,Y000062,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Debbie Dingell,D000624,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Carolyn B. Maloney,M000087,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Jan Schakowsky,S001145,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Jackie Speier,S001175,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Donald M. Payne Jr.,P000604,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Gwen Moore,M001160,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Doris Matsui,M001163,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Cheri Bustos,B001286,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Marcia L. Fudge,F000455,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Tony Cárdenas,C001097,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Nydia M. Velázquez,V000081,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Jimmy Panetta,P000613,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Ruben Gallego,G000574,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Susan A. Davis,D000598,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Danny K. Davis,D000096,2018-03-21
115,hr5374,Rep.,Jared Polis,CO,Steve Cohen,C001068,2018-03-21
